index,RNASEQ.SET.1.KO3P1.RPKM,RNASEQ.SET.1.KO3P2.RPKM,RNASEQ.SET.1.KOSS1.RPKM,RNASEQ.SET.1.KOSS2.RPKM,RNASEQ.SET.1.WT3P1.RPKM,RNASEQ.SET.1.WT3P2.RPKM,RNASEQ.SET.1.WTSS1.RPKM,RNASEQ.SET.1.WTSS2.RPKM,RNASEQ.SET.2.KO3P1.RPKM,RNASEQ.SET.2.KO3P2.RPKM,RNASEQ.SET.2.KOSS1.RPKM,RNASEQ.SET.2.KOSS2.RPKM,RNASEQ.SET.2.WT3P1.RPKM,RNASEQ.SET.2.WT3P2.RPKM,RNASEQ.SET.2.WTSS1.RPKM,RNASEQ.SET.2.WTSS2.RPKM,genename,V1,V2,V3
ENSG00000198746.8,6.730773142,6.238928367,6.840796994,6.490796796,8.292938557,8.093901364,6.173721795,6.311906286,5.877875279,3.821660142,5.834718457,3.87321801,4.252920274,2.992404455,4.655914314,3.203062931,GPATCH3,0.390061145,0.470125277,-0.749699606
ENSG00000236058.2,512.3054296,463.6103467,580.0851504,515.7603869,405.7492179,305.1104514,339.1082214,357.1204514,230.8415069,225.3988734,233.5285594,256.2777837,215.9637821,195.9287904,186.2449767,235.330691,RP11-215A21.2,-2.810183038,0.470264306,-0.071440655
ENSG00000113391.12,0.905717329,0.957213368,0.90271666,0.946359164,0.516428415,0.510896949,0.961390051,0.731313647,1.592422592,3.41576035,1.368327357,2.780917898,1.694460639,2.263155529,2.288017841,1.836397481,FAM172A,0.816370976,0.470290401,0.269096264
ENSG00000106006.6,3.910274701,3.824525551,2.6940604,6.013966316,1.888406511,3.540563857,6.065686393,4.371670502,13.86618607,8.700486538,12.88992881,10.70337453,8.379730877,7.363043113,13.70505517,7.02513543,HOXA6,-0.235795303,0.470407049,-1.160228097
ENSG00000119820.6,2.100279538,2.451246981,2.023057457,2.184347411,1.510325681,2.090294699,2.054424608,1.75255708,4.814527348,5.882630126,4.373074255,5.130610579,4.73906033,5.593128198,4.877805759,4.023750163,YIPF4,0.262018565,0.470641619,0.516936602
ENSG00000139354.6,0.307690853,0.431206757,0.378027342,0.383468511,0.233155388,0.345914964,0.398221495,0.360377879,1.834623728,2.727100634,1.904809898,2.11840613,1.526443432,2.341232819,2.412761807,1.461255991,GAS2L3,0.841655901,0.470696886,0.113708135
ENSG00000176749.4,0.980252751,1.304127501,0.747510706,1.224198236,1.016581544,1.733746887,1.524653782,1.324234746,3.186233901,3.021901463,3.312194173,2.918425785,2.389106433,2.491470305,2.251524806,2.856218737,CDK5R1,0.655715119,0.470762084,-0.372462105
ENSG00000139350.7,1.65306754,2.374804383,1.527262227,1.858469692,1.130764315,2.760061319,2.547405354,2.016627772,9.023052013,10.14151686,8.316765116,9.379879751,8.190545709,10.80705369,9.802562227,6.943804579,NEDD1,-0.186103947,0.470776139,0.509089918
ENSG00000173638.14,10.51276057,11.16801244,11.06874592,9.694541465,11.30398112,10.37564038,9.042431528,9.422330631,11.43919325,10.06412551,12.04456362,9.969172655,9.475519435,8.543350004,8.206293462,10.10309311,SLC19A1,-0.244397208,0.470807891,-0.349583902
ENSG00000161677.7,13.57348093,12.30501553,15.45797192,12.48550419,15.94841138,10.65674816,9.953880304,11.55162361,7.362782296,5.720383334,7.983435323,5.462160954,7.615141793,4.050502275,6.158169361,4.644511771,JOSD2,0.133187569,0.470810804,-0.353969378
ENSG00000230154.1,1.39127971,1.74796955,0.530401412,0.982789832,0.340605189,1.217386109,1.922980862,1.244355843,4.49875804,9.787997243,6.102286582,7.404436795,9.014512821,11.55986468,7.456063435,5.077629023,AC018463.4,-0.05788951,0.471006555,2.010508883
ENSG00000198353.6,0.511589563,0.588431747,0.462136913,0.752669448,0.246960884,1.020677723,0.886702305,0.829737474,1.417782746,1.676406025,1.725576104,1.981305064,1.437452166,1.350762213,1.597265758,1.1860583,HOXC4,0.992493396,0.471188151,-0.154975139
ENSG00000122417.11,0.710663507,0.796224346,0.723236454,0.669024496,0.739947976,1.004442997,1.017436846,0.867188182,1.269273315,2.17279159,1.284828053,2.229330658,1.87301969,1.798744173,1.806807238,1.164332292,ODF2L,0.933552866,0.471403531,0.624558495
ENSG00000126368.5,4.234268449,3.720390117,4.035604681,3.909505688,2.392175836,2.477115075,2.517821962,2.762757615,3.008115399,1.647377349,2.503170284,2.323834832,1.491036843,1.3905806,1.719093903,1.885400799,NR1D1,0.879095427,0.472068438,-1.008860253
ENSG00000151131.5,15.06539778,13.23138743,16.18380515,14.12900141,14.25686255,10.44278941,9.584003798,9.81612379,9.430735294,8.625274625,10.05985941,9.047289543,8.478343219,6.705840575,8.438844694,7.473813506,C12orf45,-0.122683698,0.472358218,-0.438460729
ENSG00000112319.13,0.560292483,0.581729153,0.52001646,0.512512623,0.46347653,0.70695652,0.884006623,0.741408588,2.417494347,2.897187902,3.244663619,3.242034488,2.668241198,3.116246467,3.557870293,1.737730692,EYA4,0.637485689,0.472364997,0.238993652
ENSG00000198121.9,1.107206188,1.118886556,1.072456188,0.990349754,0.880064689,1.296189332,1.060256761,1.130678497,2.314909211,2.807096045,2.077072315,2.572161465,2.045195475,1.75427091,2.479174887,1.786779834,LPAR1,0.795111204,0.472642357,-0.300388674
ENSG00000260075.1,4.523321491,5.684729339,2.625706513,4.916571491,2.36827741,8.806112942,7.484684137,6.802409201,31.50542651,26.97591512,36.97562533,29.52940091,28.02363975,23.10764934,35.63467797,20.99446981,NSFP1,-1.088936307,0.472701411,-0.524145539
ENSG00000115548.12,4.958480733,5.293625189,3.857927574,5.515539102,2.48437482,4.745194352,4.708328778,4.245540058,5.747823166,6.874424462,5.352755037,6.316494611,4.659252626,5.364866791,5.124523435,5.620890638,KDM3A,0.180423985,0.473052794,-0.19289472
ENSG00000186862.13,2.673276651,2.850469794,2.550890891,2.574687116,2.753859593,2.970573731,2.642373038,2.583398658,1.121223792,1.46783943,1.043235032,1.517695368,0.976332664,0.937615712,1.037192719,1.033406632,PDZD7,1.140868554,0.473186721,-0.214460003
ENSG00000136319.7,2.048728156,2.055164498,1.680367996,2.026696432,1.336827784,2.330937076,1.849038439,1.921914085,3.047884285,3.261285624,3.205835155,3.130377047,2.790627127,2.491438997,3.031501551,2.359694206,TTC5,0.627232284,0.473266839,-0.210410463
ENSG00000125814.13,2.625608281,2.538724189,2.627774072,2.740308077,1.986710411,2.638974522,2.493512861,2.207908743,2.909997347,3.247671758,2.976946638,3.523595856,3.543110862,3.292845541,2.835458997,2.417732158,NAPB,0.573885481,0.473379611,0.604893793
ENSG00000204104.7,1.46001992,1.812764471,1.498996486,1.80224224,1.642123291,2.983708788,2.386641531,2.559629485,3.822827827,5.228514237,3.957355216,4.222975259,3.494246415,4.061106991,4.735219452,3.155180432,TRAF3IP1,0.40501987,0.473469872,-0.000183489
ENSG00000171357.5,1.609178749,1.688332377,1.635766166,1.6770243,2.203009827,1.624606236,1.446659027,1.455814247,1.041542665,1.528801477,0.96583332,1.737235748,1.055992368,0.708791082,0.782263921,1.332593963,LURAP1,1.14926184,0.473485039,-0.378561578
ENSG00000186432.4,2.927584772,3.294844592,2.729438817,3.090069038,1.641194894,2.647149652,3.039845781,2.543356713,6.984219382,8.130112009,7.038588554,7.934617439,6.829004931,8.413507523,6.911408765,6.289182703,KPNA4,-0.025547864,0.473505847,0.461922684
ENSG00000013503.5,2.31104791,2.717403101,2.385187905,2.063823244,2.161230906,2.787887667,2.839811456,2.47985003,7.787245622,7.260705574,7.786658365,6.54036698,6.873514753,5.355939399,7.890040055,5.105252424,POLR3B,0.046754201,0.473755004,-0.367343059
ENSG00000124006.10,14.50851684,14.484462,13.64370718,13.8271389,14.99912943,16.06516852,15.50351955,16.26330583,11.70796279,12.18500809,11.75399101,12.738529,10.04847655,10.44328746,10.04961713,11.13221543,OBSL1,-0.343025834,0.474022761,-0.198333111
ENSG00000103479.10,2.901152903,3.674967028,1.755383796,3.330199007,1.47090015,4.117509804,4.225074824,3.765113919,10.56081257,12.98628538,10.96865348,11.50256955,9.461158713,10.05206948,12.46430926,8.858829828,RBL2,-0.311519783,0.474035325,-0.186264483
ENSG00000095713.9,1.411908099,1.408949781,1.154628392,1.391005269,0.401450069,0.548797239,0.579133524,0.696034696,2.460943203,1.962200027,1.711543625,1.775013016,1.201337112,1.488641933,1.760307451,1.48012773,CRTAC1,0.944918534,0.474057013,-0.594578167
ENSG00000234912.5,5.521485403,5.963168646,6.371665128,5.751995258,6.033445412,5.844090631,5.339143394,5.158257952,6.37021286,5.056729356,5.750337105,4.891997244,5.344053862,4.332502562,4.990081574,4.150061413,LINC00338,0.249490289,0.474108342,-0.152252888
ENSG00000165424.6,2.106164792,2.691408729,2.480971798,2.17230895,2.744578694,3.573758996,3.558613063,3.697113429,3.214833413,4.832174932,3.412206322,4.050020832,2.928596534,3.763735375,3.486635496,3.405143586,ZCCHC24,0.482344443,0.474199264,0.016138487
ENSG00000118246.9,1.953411147,2.186523076,1.85904558,1.693768515,1.327958114,1.697796933,1.764833582,1.577465527,5.096906603,4.48128204,4.713025102,5.255338375,4.974055842,5.24573027,5.214639349,3.235731117,FASTKD2,0.286619823,0.474233537,0.469644454
ENSG00000116580.14,6.192165017,6.719153189,5.411299762,6.479965189,4.909227203,7.352272725,6.457489079,6.554383409,10.3232766,9.345941266,11.36822385,9.931195592,8.738265926,9.060720603,8.627043379,8.727037871,GON4L,-0.213124453,0.474592488,-0.175340867
ENSG00000196867.3,0.228295151,0.275766998,0.260879557,0.3138217,0.1414498,0.338751376,0.355348957,0.277290182,1.146955962,1.130575475,1.189227349,1.112494846,0.796543353,1.069293382,1.071047491,0.709543138,ZFP28,1.184150705,0.474622945,-0.114770798
ENSG00000087995.11,14.94456837,15.80628171,15.44910586,14.78154253,12.32921454,13.55504355,12.46275985,12.35304124,12.26125042,14.00714032,12.72262085,12.69123857,10.65317927,11.64711728,11.57698925,11.41266889,METTL2A,-0.402512361,0.474729619,-0.122361215
ENSG00000105127.4,7.305578665,7.370717022,6.646474673,7.169258514,6.185404375,8.119286529,6.940025081,7.529112638,10.19530885,8.797014086,9.69104473,8.956220143,8.12715914,7.769577778,8.343472147,7.719610312,AKAP8,-0.142678293,0.475165212,-0.266783499
ENSG00000143373.13,8.705580862,9.510236487,7.214580613,7.988038821,5.558962081,8.867790814,7.716046895,7.593383135,11.94462526,10.19353488,11.21098366,11.47590367,9.422266128,9.865916383,9.267828807,9.818219466,ZNF687,-0.281752271,0.475294282,-0.18083466
ENSG00000263320.1,2.905368634,3.281218751,3.813928065,3.998256018,1.879223077,1.417196074,1.981584543,1.716373013,0.664392572,1.986541869,1.317765435,1.757098671,0.82330103,0.957851565,0.697016609,1.758227423,RP11-498D10.6,1.121719213,0.475489324,-0.423681977
ENSG00000272888.1,6.636910753,6.176038469,7.91799278,7.608279993,4.611388293,4.24203436,5.411220187,4.508377533,4.013978172,6.562584399,4.336458882,5.726173064,4.974035689,6.710123101,5.227546055,4.045860296,AC013394.2,0.223063405,0.475819786,0.935184898
ENSG00000196584.2,2.293206679,2.414842133,1.506279962,2.154158665,1.564422431,2.999090452,2.653425029,2.156843685,10.58058519,13.30337655,13.46773265,11.92828803,9.726966997,13.68345064,14.34478278,8.732906105,XRCC2,-0.389595947,0.476004965,0.147605073
ENSG00000214199.3,1121.085525,1149.465198,890.7083154,1188.556926,772.7871569,1068.098289,1222.826068,1175.669115,1327.364384,1328.872634,1406.848169,1293.262099,1175.752572,1038.717218,1216.807294,1225.289762,EEF1A1P12,-4.271821072,0.476557982,-0.264754136
ENSG00000213235.3,265.5853361,279.8241936,187.971233,275.480247,161.3498401,263.750237,304.9586215,290.2656656,376.6693444,374.4006706,389.568767,367.0365597,331.9169222,273.9099578,335.8382776,344.7483363,EEF1A1P16,-3.184992818,0.476800372,-0.426472277
ENSG00000169045.13,21.14744707,26.08154502,16.00587134,23.61657702,14.21017616,30.42148159,28.73617834,26.98987024,71.49663028,74.36474197,71.47036667,75.06650347,64.57192826,66.40726455,71.70721956,60.95381455,HNRNPH1,-1.833833005,0.476836987,0.009406629
ENSG00000119986.6,13.57911326,13.48177059,13.95177989,14.69041459,13.50521781,12.47593353,12.3570289,12.5909155,7.83155341,6.484552593,7.066757793,5.436865682,5.374906933,5.531781164,5.119268861,6.000155406,AVPI1,0.125867477,0.476851904,-0.338680963
ENSG00000272654.1,5.55058263,5.737244763,5.629282684,5.974225524,4.744156897,5.00582287,6.531322412,6.081726744,2.661683046,3.66459536,2.052055242,4.174451745,2.914777242,4.880761386,2.630033403,2.680513407,RP11-422P24.11,0.553735311,0.477045898,1.218589153
ENSG00000130299.12,24.51735888,25.88220207,21.36947524,24.47925193,19.09550069,23.27070273,22.19796916,22.4618258,18.67029785,16.39987039,18.07644861,16.17293919,13.03190581,14.03406343,14.67506796,15.41102983,GTPBP3,-0.602376355,0.477110979,-0.554745342
ENSG00000108448.16,5.536030939,5.435247691,4.903897737,5.641722171,4.650864382,5.381326582,5.230378339,5.626599153,4.156524922,4.219477951,4.911995339,4.86625142,3.115531191,3.136756654,3.876702043,3.885258362,TRIM16L,0.43190424,0.477397054,-0.844564379
ENSG00000158480.6,3.866278433,4.309915349,3.791469604,3.747225816,3.192273671,3.517851826,3.486852897,3.241862146,5.239913058,3.950380402,4.055490361,3.80146903,2.930777425,3.581592959,3.080149585,3.928991324,SPATA2,0.459425153,0.477430336,-0.470147462
ENSG00000066583.7,9.722816474,10.73320795,7.698282758,10.18516015,7.492571356,14.29900616,13.38990582,12.00118796,15.38300923,19.80507151,12.80687514,16.06379155,13.56786895,16.25689072,15.485715,13.81279612,ISOC1,-0.595618574,0.477455337,0.290497706
ENSG00000239213.1,2.238854169,2.074059332,2.722900459,1.923523962,1.866242146,1.562411564,2.343546346,1.858077075,1.044193069,1.763096455,0.626541279,1.76657684,0.913370586,1.65526774,1.594870578,0.731466902,RP11-85F14.5,1.094986587,0.477649536,0.518657759
ENSG00000105619.9,30.07477218,27.63347827,31.17157522,28.58097476,31.64038377,20.67239055,16.93345201,18.52830026,15.14803158,12.82590465,14.6212755,12.70643306,10.61357491,10.3856185,12.53154357,11.41823052,TFPT,-0.414739229,0.47781595,-0.674254114
ENSG00000260948.1,0.494817127,0.710109064,0.544490031,0.612543317,0.617567885,0.551825537,0.65191573,0.81353448,1.171472222,1.478924612,1.991583635,1.33392857,0.752714283,1.688905849,1.228995672,1.127326153,RP11-552M11.8,1.068642105,0.478068927,-0.214682801
ENSG00000072210.14,4.60220033,5.571357013,4.772105128,4.825711923,4.714363562,6.116349499,6.301835796,6.222546367,6.905530367,6.779572788,7.106323947,6.915973842,6.316819764,6.376814551,6.000339316,5.78356988,ALDH3A2,0.065239937,0.478203404,0.055081026
ENSG00000111665.7,12.15580027,11.81532704,12.55409271,13.35167709,7.616163572,8.077967481,8.590032208,9.168778716,9.626686249,7.242402893,9.344475809,7.761011273,7.003584975,5.315594583,7.770015149,6.522092643,CDCA3,-0.019120031,0.478472566,-0.874970249
ENSG00000180340.5,14.95588719,14.90806854,16.0798667,14.90668656,13.16994838,12.06639187,11.97118476,12.42703798,6.993562917,7.702599878,6.433896467,8.033321328,4.826785085,6.494284889,5.851002758,7.092073446,FZD2,0.063387873,0.478533211,-0.430988907
ENSG00000239246.2,1316.156734,1259.895333,1349.012753,1277.431543,1396.558116,1071.531013,1124.696314,1162.870772,722.4143734,660.514061,702.0409045,632.716196,618.7808165,525.8354546,570.5786536,639.8721317,RP11-464D20.2,-3.695652804,0.478650309,-0.209630787
ENSG00000163162.4,3.474224695,3.527119231,3.040898416,3.060899541,3.254110159,4.18996686,3.306225634,2.994802775,4.410462105,6.056405851,4.443312592,4.968091126,4.340792449,5.941885342,4.327131283,4.362153115,RNF149,0.272299165,0.478993841,0.57924362
ENSG00000142166.8,2.176395216,2.574647043,2.313983226,2.033383494,2.493775365,3.214698578,3.26753347,2.958550735,7.949258706,11.13600282,7.897045092,9.926588124,9.610711451,13.08096326,9.104662807,7.378631397,IFNAR1,-0.231253742,0.479002856,1.249374444
ENSG00000165630.9,1.978560997,2.464859,1.940603342,2.416134788,1.62318848,2.157130102,1.779780804,2.000233372,4.282788913,3.461731173,5.880837383,4.480837148,3.440893094,2.254753745,3.999343019,3.362786713,PRPF18,0.471337389,0.479019207,-1.264216841
ENSG00000152484.9,2.767176117,2.794315692,2.366710502,3.016085179,2.324040073,3.297399591,3.183109473,3.083931864,6.323918091,7.913595905,6.072379,8.575266028,5.514548537,8.435323144,7.74018577,5.515080337,USP12,0.016416816,0.479130969,0.306839391
ENSG00000214093.3,17.95273053,16.04807229,18.62498174,19.03010145,20.60853451,14.28786381,13.52126085,16.51782369,6.530205232,5.857617913,12.73441722,8.571623306,5.950066406,7.092873912,6.347121701,6.861703741,RP11-247I13.3,-0.005766398,0.479169233,-0.57170263
ENSG00000166347.14,4.914799049,5.306321894,5.157387361,5.001662973,4.294190078,5.307956679,4.871787691,4.791502012,4.820198488,4.564580317,4.85811346,4.602913852,4.214432469,3.33070893,3.983807819,3.917239429,CYB5A,0.376030895,0.479338708,-0.406847938
ENSG00000226810.3,0.627444341,0.557763405,0.949774003,0.664833154,0.47263802,0.500679691,0.412968021,0.431680066,1.151129717,1.677922277,1.467749979,1.212986183,1.248148356,1.005321384,1.698263828,0.700998199,RP11-45H22.1,1.094123808,0.479459792,-0.12920487
ENSG00000175387.11,1.459608712,1.630759236,1.350530828,1.412039528,0.884608814,1.275715753,1.373137635,1.125074663,2.29473571,2.881740823,2.405745609,2.705681001,2.093196201,2.042244842,2.587971544,1.883922054,SMAD2,0.757942937,0.479725119,-0.227885694
ENSG00000165801.5,3.489803182,3.589737756,2.8718783,3.370351655,3.280108241,4.586086905,3.787352198,3.877468189,4.137333666,5.230297006,4.673983402,5.729604666,3.161142619,4.814136036,3.415606941,5.279766898,ARHGEF40,0.338578323,0.48011323,-0.265485429
ENSG00000166135.9,3.032099839,3.449239104,2.855920289,2.963683757,2.745309749,3.477295019,3.051818874,3.109875803,7.034475307,6.118055287,7.108065894,5.996749994,5.605994753,5.884398809,5.718096916,5.285934009,HIF1AN,0.119962578,0.480113684,-0.127812148
ENSG00000170035.11,13.02200329,13.59633915,12.58137117,12.81775993,7.462063808,9.970604192,11.20742226,10.68697962,16.85931784,17.0361616,15.20030022,16.3145549,14.30194723,14.14420447,15.24253972,13.76016216,UBE2E3,-0.590719066,0.480187829,-0.099577585
ENSG00000114686.4,27.65234942,31.25127699,24.53756675,28.01577255,18.80469715,30.95457673,31.55225998,28.77337114,46.26301294,47.09496882,47.48698275,44.7592033,46.83199744,37.65630802,47.08475556,36.22469514,MRPL3,-1.453836889,0.480298072,-0.00459518
ENSG00000163517.10,5.021397578,4.992732903,4.864269271,5.430724581,4.465247616,4.505812717,4.010176965,3.945128464,3.029547249,2.657789331,2.716715304,3.351236132,2.372127745,2.309371195,2.121783064,2.649072149,HDAC11,0.688598592,0.480344053,-0.283398834
ENSG00000253415.1,1.340341873,1.952084956,0.950114035,1.686095932,0.539399798,2.147685084,1.71886321,1.806406763,3.284327069,3.829869369,2.931380922,3.664389009,3.459387533,3.360027773,2.713409371,3.022285135,RP11-44N12.4,0.53776542,0.480489635,0.431316814
ENSG00000266145.1,0.787533021,0.653401849,0.044151969,1.112615155,0.519075191,1.755256387,0.777501521,0.948186154,3.792688187,6.804110277,5.526712885,5.373431894,7.721129382,5.407813443,5.115757703,4.105983963,RHOT1P1,0.184506074,0.480540531,1.099445766
ENSG00000147586.5,9.67899297,10.77381803,11.55271838,9.46303962,10.15712702,10.89629199,9.954875733,9.880110146,6.369500055,6.492573617,6.890920738,6.029823629,5.321760329,5.345975884,6.036819081,5.11950062,MRPS28,0.140989549,0.480657032,-0.303330852
ENSG00000236859.2,2.851968369,2.701705599,2.687726908,2.630861078,2.647263945,2.616703552,2.680037264,2.783906895,2.812763734,2.41937196,3.144258077,3.515611455,2.817061291,2.153629656,2.728553823,2.085693597,AC018737.1,0.676492475,0.480838617,-0.252622695
ENSG00000104936.13,6.503148513,5.856457052,5.922127145,5.548226858,6.764616396,6.51442839,5.647118799,5.687157522,7.240153951,5.938552595,6.629771302,6.445897464,4.626399489,4.7672944,4.88802852,6.185491253,DMPK,0.167833838,0.480923443,-0.768813304
ENSG00000177119.11,1.33950131,1.481860305,1.049224505,1.466463254,0.831492812,1.846695973,1.729247356,1.638785436,4.497932782,6.271891816,4.810958265,5.581322046,3.645385676,5.627672088,5.333806392,4.304071246,ANO6,0.264618602,0.480941809,-0.018914138
ENSG00000132294.9,0.404364945,0.534052076,0.318102089,0.438378739,0.479258249,0.905753623,0.78985516,0.710408742,3.142973734,4.016478439,2.964418185,3.415942316,3.361184341,4.196979609,3.794159081,2.252862826,EFR3A,0.515637946,0.480994142,0.759425486
ENSG00000230224.1,4.877197505,5.205491299,4.976488882,4.97035534,5.707939559,5.438103425,5.406421273,5.372890682,5.000437724,2.290422577,1.899179519,2.954410554,3.69149332,2.973314155,2.260234767,2.073255279,PHBP9,0.631770418,0.481418609,0.78675899
ENSG00000229404.1,0.429506079,0.598770671,0.501851006,0.60258603,0.342152277,0.387753756,0.319115104,0.388721977,1.798765132,1.640846323,1.166195928,1.451330546,0.982267302,1.004174042,1.583237274,0.957173258,LINC00858,1.081750378,0.481475374,-0.545275213
ENSG00000056097.11,3.883935615,4.699892121,3.110841672,3.609119126,1.705008718,4.595918668,4.932876259,4.238837242,19.75940768,21.79307406,21.48680513,20.16033798,18.51220543,20.21194161,22.57350682,15.48760155,ZFR,-0.804493253,0.481528358,0.112209779
ENSG00000166974.8,6.904647237,8.334000111,6.087827854,7.765351649,4.128699594,7.406159475,8.133260916,7.875599999,14.48691161,14.29429381,15.35674978,14.94492267,13.67510117,12.46054723,14.98594168,11.19378929,MAPRE2,-0.51128838,0.48189465,-0.114429752
ENSG00000163874.8,1.964663705,1.955084701,1.41813236,1.828747384,1.31806416,1.635311052,1.402434381,1.464323784,1.548780959,1.414521482,1.508010686,1.34051352,1.046845177,0.786969579,1.32940768,0.975545207,ZC3H12A,1.11179265,0.481924579,-0.700158171
ENSG00000226784.1,164.8941217,169.0499553,136.164042,159.9689294,165.1449255,216.6434087,189.2905215,190.6934258,94.78297814,93.27875615,96.97602552,94.20862192,99.75729571,107.3937607,74.08397627,89.81429181,PGAM4,-2.10007008,0.481942237,0.820928576
ENSG00000164654.11,2.876631236,3.096839478,2.673975839,2.664459752,2.028985601,2.387399662,2.644069201,2.333605601,5.451535338,5.30048269,4.867359739,5.497323353,4.762818125,4.840935412,4.999178774,4.090258249,MIOS,0.261353357,0.48197614,0.065049453
ENSG00000240356.2,4.48265253,4.121484808,4.362828717,4.436213083,4.967733571,4.79066217,4.526255539,4.547550697,4.990888416,4.587841275,4.838470913,4.990625374,4.395667479,4.446198496,3.894514792,4.15284334,RPL23AP7,0.325572821,0.482081512,0.056812606
ENSG00000082781.7,3.735573819,3.92171416,3.346098808,3.732360472,3.905537889,4.861463945,4.704977043,4.88432793,4.669824543,4.958230198,4.096814158,4.617800848,3.289841277,3.92714456,3.213714704,4.701833394,ITGB5,0.393461881,0.482249464,-0.317664131
ENSG00000173744.13,2.663780577,2.983434823,2.4417588,2.477600935,1.417677427,2.313978166,2.398965863,2.177658668,5.075634851,6.791283549,4.682675143,6.275864067,4.912669998,6.034054601,5.245833293,4.873035912,AGFG1,0.189183409,0.482413868,0.366899004
ENSG00000244705.1,127.8942259,122.3590991,128.5336317,126.8479135,94.48939315,95.21049572,108.3565829,111.520035,76.07672714,78.56540128,78.98544731,81.20298198,68.53030215,69.2073285,69.35723956,71.01488742,RP11-133K1.1,-1.886969411,0.482472565,-0.071363892
ENSG00000118007.8,1.272703319,1.469804973,1.178229098,1.0719184,0.731312483,1.346916271,1.400524019,1.058036672,7.251793327,6.162522695,8.358985365,6.70211756,6.955314868,5.086761263,8.532369382,4.229239251,STAG1,0.071944122,0.482566115,-0.388964778
ENSG00000135740.12,3.089586157,3.04440855,2.550075656,3.006001169,3.684335033,4.011274239,3.800957254,3.976517704,2.785950588,2.673357224,2.602215893,3.019989699,2.167717125,2.408817141,2.102851132,2.437417206,SLC9A5,0.714682629,0.482680117,-0.166373498
ENSG00000259972.1,1.865865322,1.582361946,2.108362281,1.809741932,2.071491984,1.785006496,1.299464591,1.794955618,2.716649166,1.624562808,1.979353325,2.950833786,1.603054,1.42029824,1.832172619,1.750630072,AC009120.6,0.876415155,0.483157054,-0.75960916
ENSG00000171858.13,946.4103907,844.6211177,1131.176563,930.0255463,925.168133,611.4263188,636.4176537,652.1558425,441.0132104,411.9066408,456.853322,418.2294894,398.068865,356.506533,365.9717046,398.5814696,RPS21,-3.321650896,0.483223448,-0.075041613
ENSG00000126858.12,2.895492984,3.709202504,2.487477054,3.051441353,1.813621068,2.690732014,3.106905381,2.872108664,6.060954488,7.611377599,5.479876335,7.308778127,6.042622995,7.644265105,6.112896916,5.547552183,RHOT1,0.063877214,0.483249878,0.6108535
ENSG00000171148.9,31.09194445,30.55031732,30.45184477,30.87960354,23.61720314,22.00827848,21.77591885,23.26533633,27.09498079,23.09559019,28.07149833,24.11648014,24.37885829,20.27738456,21.97153896,21.47807267,TADA3,-0.941602219,0.483324234,-0.19260302
ENSG00000182224.7,4.014317912,4.513679331,3.551149552,3.860746634,3.308070294,5.149340095,5.670406158,4.973178518,5.844224834,6.053362431,6.973656308,6.058476955,5.575002924,4.226246968,6.767453343,4.297576897,CYB5D1,0.179728276,0.483617293,-0.553369722
ENSG00000175054.10,1.113642122,1.345646865,1.090980465,1.08721715,0.763302585,1.206879232,1.175168046,0.990418334,4.193410981,3.881217834,3.922789687,4.24938012,3.551298277,3.926031015,4.344054496,2.729968622,ATR,0.441187142,0.483768831,0.069978179
ENSG00000105662.11,3.447651263,3.108055179,3.007327371,3.016823558,2.833393148,2.909827319,2.958876974,2.861108359,6.172186879,5.28271908,5.738437968,4.884265387,3.712681049,4.260970381,4.461861043,4.858401099,CRTC1,0.288393659,0.483783036,-0.713753924
ENSG00000065809.9,1.81205007,2.19315774,1.858723055,2.025462075,1.153537989,2.151620737,2.212500495,2.00085361,4.526863942,5.922662739,4.592077154,5.097219581,4.385399848,4.06891927,4.840983425,4.088518092,FAM107B,0.308727432,0.484165595,-0.136507441
ENSG00000100364.14,7.548228921,8.222616884,7.771575091,7.301765999,8.62807726,8.444992404,7.168791995,7.998655197,6.693189106,6.208133356,6.166044178,6.073227675,4.494423252,5.491259691,4.342700795,6.392485377,KIAA0930,0.172542558,0.484273541,-0.373717263
ENSG00000033170.12,1.387532636,1.492622766,1.067338129,1.376879424,0.871888736,1.703024197,1.785333047,1.771043345,2.777566224,3.040071336,3.216628728,2.969466573,2.952455944,2.556092631,2.947371508,2.096629183,FUT8,0.642516956,0.48430312,0.059026696
ENSG00000168615.7,1.283341707,1.668996071,0.651837118,1.447059578,0.663810402,2.458831601,2.117813556,1.650621016,8.684676751,11.57138847,10.52297965,8.537483951,8.150067526,9.12436511,10.699578,7.312725959,ADAM9,-0.195599396,0.484584218,-0.054226895
ENSG00000250896.1,59.90952555,61.22759675,45.58041543,61.77468411,49.41246864,76.61177879,71.41176602,72.69161579,46.75524009,40.31006509,44.13242789,42.10241931,36.37422077,37.98193677,35.43414526,39.54166069,RNPS1P1,-1.37639037,0.484705788,-0.177454582
ENSG00000134255.9,1.567793338,1.863911127,1.469122275,1.708597587,1.356500517,2.105556574,2.143566818,1.943193134,3.818513321,4.435941145,3.618344772,5.101087741,4.641320551,4.873395745,4.556022178,2.880205762,CEPT1,0.364643879,0.484805277,0.800563996
